Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal oSeccional;Id_Sector;Id_Caracter;Código del departamento(IES);Departamento de domicilio de la IES;Código del Municipio(IES);Municipio dedomicilio de la IES;Código SNIES delprograma;Programa Académico;Id_Nivel;Id_Nivel_Formacion;Id_Metodologia;Id_Area;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);Código del Departamento(Programa);Departamento de oferta del programa;Código del Municipio(Programa);Municipio de oferta del programa;Id Género;Año;Semestre;Total Matriculados
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;8739;ESPECIALIZACION EN DESARROLLO SOCIAL;2;1;1;5;569;Sociología trabajo social y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;9276;ESPECIALIZACION EN GERENCIA DE EMPRESAS COMERCIALES;2;1;1;6;69;Administración;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;18
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;9276;ESPECIALIZACION EN GERENCIA DE EMPRESAS COMERCIALES;2;1;1;6;69;Administración;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;39
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;9286;MAESTRIA EN EDUCACION;2;2;1;3;313;Educación;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;48
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;9286;MAESTRIA EN EDUCACION;2;2;1;3;313;Educación;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;99
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;9449;ESPECIALIZACION EN DERECHO COMERCIAL;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;7
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;9449;ESPECIALIZACION EN DERECHO COMERCIAL;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;9882;ECONOMIA;1;6;1;6;611;Economía;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;116
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;10016;ESPECIALIZACION EN RADIOLOGIA E IMAGENES;2;10;1;4;445;Medicina;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;12
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;10016;ESPECIALIZACION EN RADIOLOGIA E IMAGENES;2;10;1;4;445;Medicina;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;5
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;10723;ESPECIALIZACION EN GERENCIA DE LA CALIDAD Y AUDITORIA EN SALUD;2;1;1;6;612;Contaduría pública;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;1
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;10723;ESPECIALIZACION EN GERENCIA DE LA CALIDAD Y AUDITORIA EN SALUD;2;1;1;6;612;Contaduría pública;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;32
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;11422;ESPECIALIZACION EN LA ENSEÑANZA DEL INGLES;2;1;1;3;313;Educación;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;2
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;11422;ESPECIALIZACION EN LA ENSEÑANZA DEL INGLES;2;1;1;3;313;Educación;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;5
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;11504;ESPECIALIZACION EN LOGISTICA EMPRESARIAL;2;1;1;8;830;Ingeniería industrial y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;16
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;11504;ESPECIALIZACION EN LOGISTICA EMPRESARIAL;2;1;1;8;830;Ingeniería industrial y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;13
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;11969;MAESTRIA EN INGENIERIA INDUSTRIAL;2;2;1;8;830;Ingeniería industrial y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;11
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;11969;MAESTRIA EN INGENIERIA INDUSTRIAL;2;2;1;8;830;Ingeniería industrial y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;11985;MAESTRIA EN INGENIERIA MECANICA;2;2;1;8;831;Ingeniería mecánica y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;9
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;11985;MAESTRIA EN INGENIERIA MECANICA;2;2;1;8;831;Ingeniería mecánica y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;4
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;12075;RELACIONES INTERNACIONALES;1;6;1;5;556;Ciencia política relaciones internacionales;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;121
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;12075;RELACIONES INTERNACIONALES;1;6;1;5;556;Ciencia política relaciones internacionales;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;326
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;16012;ESPECIALIZACION EN OFTALMOLOGIA;2;10;1;4;445;Medicina;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;3
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;16012;ESPECIALIZACION EN OFTALMOLOGIA;2;10;1;4;445;Medicina;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;9
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;17777;ESPECIALIZACION EN SEGURIDAD SOCIAL;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;5
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;17777;ESPECIALIZACION EN SEGURIDAD SOCIAL;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;11
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;19465;ESPECIALIZACION EN DERECHO PENAL;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;1
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;19467;ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL;2;1;1;6;69;Administración;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;6
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;19467;ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL;2;1;1;6;69;Administración;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;21
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;19843;MAESTRIA EN PSICOLOGIA;2;2;1;5;566;Psicología;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;27
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;19843;MAESTRIA EN PSICOLOGIA;2;2;1;5;566;Psicología;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;80
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20052;MAESTRÍA EN DESARROLLO SOCIAL;2;2;1;5;555;Bibliotecología otros de ciencias sociales y humanas;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;7
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20052;MAESTRÍA EN DESARROLLO SOCIAL;2;2;1;5;555;Bibliotecología otros de ciencias sociales y humanas;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;27
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20477;DISEÑO INDUSTRIAL;1;6;1;2;27;Diseño;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;50
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20477;DISEÑO INDUSTRIAL;1;6;1;2;27;Diseño;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;83
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20523;NEGOCIOS INTERNACIONALES;1;6;1;6;611;Economía;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;340
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20523;NEGOCIOS INTERNACIONALES;1;6;1;6;611;Economía;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;526
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20861;MAESTRIA EN CIENCIAS BASICAS BIOMEDICAS;2;2;1;4;445;Medicina;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;1
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20861;MAESTRIA EN CIENCIAS BASICAS BIOMEDICAS;2;2;1;4;445;Medicina;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;6
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20863;ESPECIALIZACION EN TRIBUTACION;2;1;1;6;612;Contaduría pública;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;7
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20863;ESPECIALIZACION EN TRIBUTACION;2;1;1;6;612;Contaduría pública;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;13
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20865;ESPECIALIZACION EN DERECHO LABORAL;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;12
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;20865;ESPECIALIZACION EN DERECHO LABORAL;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;9
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;21546;ESPECIALIZACIÓN EN DERECHO PÚBLICO;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;13
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;21546;ESPECIALIZACIÓN EN DERECHO PÚBLICO;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;13
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;51657;DOCTORADO EN PSICOLOGIA;2;3;1;5;566;Psicología;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;4
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;51657;DOCTORADO EN PSICOLOGIA;2;3;1;5;566;Psicología;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;17
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;51705;MAESTRIA EN INGENIERIA CIVIL;2;2;1;8;825;Ingeniería civil y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;23
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;51705;MAESTRIA EN INGENIERIA CIVIL;2;2;1;8;825;Ingeniería civil y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;7
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;51794;MAESTRIA EN INGENIERIA DE SISTEMAS Y COMPUTACION;2;2;1;8;827;Ingeniería de sistemas telemática y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;51794;MAESTRIA EN INGENIERIA DE SISTEMAS Y COMPUTACION;2;2;1;8;827;Ingeniería de sistemas telemática y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;1
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;51825;MATEMATICAS;1;6;1;9;937;Matemáticas estadística y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;32
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;51825;MATEMATICAS;1;6;1;9;937;Matemáticas estadística y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;18
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52186;MAESTRIA EN COMUNICACION;2;2;1;5;557;Comunicación social periodismo y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;4
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52186;MAESTRIA EN COMUNICACION;2;2;1;5;557;Comunicación social periodismo y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;4
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52362;DISEÑO GRÁFICO;1;6;1;2;27;Diseño;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;105
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52362;DISEÑO GRÁFICO;1;6;1;2;27;Diseño;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;173
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52500;DOCTORADO EN INGENIERÍA MECÁNICA;2;3;1;8;831;Ingeniería mecánica y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;12
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52500;DOCTORADO EN INGENIERÍA MECÁNICA;2;3;1;8;831;Ingeniería mecánica y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;3
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52669;MAESTRÍA EN DERECHO;2;2;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52669;MAESTRÍA EN DERECHO;2;2;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;7
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52806;ESPECIALIZACIÓN EN GESTIÓN DE PRODUCCIÓN Y OPERACIONES;2;1;1;8;830;Ingeniería industrial y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;11
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52806;ESPECIALIZACIÓN EN GESTIÓN DE PRODUCCIÓN Y OPERACIONES;2;1;1;8;830;Ingeniería industrial y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;3
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52808;ESPECIALIZACIÓN EN GERENCIA DE INSTITUCIONES EDUCATIVAS;2;1;1;3;313;Educación;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;1
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52808;ESPECIALIZACIÓN EN GERENCIA DE INSTITUCIONES EDUCATIVAS;2;1;1;3;313;Educación;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;52937;ESPECIALIZACIÓN EN ENFERMERIA CUIDADO CRITICO ADULTO;2;1;1;4;441;Enfermería;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;16
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53006;ESPECIALIZACIÓN EN RESPONSABILIDAD Y SEGUROS;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;12
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53006;ESPECIALIZACIÓN EN RESPONSABILIDAD Y SEGUROS;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;10
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53007;ESPECIALIZACIÓN EN DERECHO CIVIL Y DE FAMILIA;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;4
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53007;ESPECIALIZACIÓN EN DERECHO CIVIL Y DE FAMILIA;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;16
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53075;CIENCIA POLÍTICA Y GOBIERNO;1;6;1;5;556;Ciencia política relaciones internacionales;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;89
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53075;CIENCIA POLÍTICA Y GOBIERNO;1;6;1;5;556;Ciencia política relaciones internacionales;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;107
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53183;ESPECIALIZACIÓN EN ENFERMERÍA DEL CUIDADO NEONATAL;2;1;1;4;441;Enfermería;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;2
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53183;ESPECIALIZACIÓN EN ENFERMERÍA DEL CUIDADO NEONATAL;2;1;1;4;441;Enfermería;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;9
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53223;DOCTORADO EN CIENCIAS SOCIALES;2;3;1;5;569;Sociología trabajo social y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;14
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53223;DOCTORADO EN CIENCIAS SOCIALES;2;3;1;5;569;Sociología trabajo social y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;10
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53253;MAESTRÍA EN SALUD PÚBLICA;2;2;1;4;450;Salud pública;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;7
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53253;MAESTRÍA EN SALUD PÚBLICA;2;2;1;4;450;Salud pública;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;13
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53277;ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE INGENIERÍAS;2;1;1;6;69;Administración;47;MAGDALENA;47001;SANTA MARTA;1;2018;1;13
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53277;ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE INGENIERÍAS;2;1;1;6;69;Administración;47;MAGDALENA;47001;SANTA MARTA;2;2018;1;7
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53279;ESPECIALIZACIÓN EN DERECHO PÚBLICO;2;1;1;5;559;Derecho y afines;47;MAGDALENA;47001;SANTA MARTA;1;2018;1;5
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53279;ESPECIALIZACIÓN EN DERECHO PÚBLICO;2;1;1;5;559;Derecho y afines;47;MAGDALENA;47001;SANTA MARTA;2;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53280;ESPECIALIZACIÓN EN TRIBUTACIÓN;2;1;1;5;559;Derecho y afines;47;MAGDALENA;47001;SANTA MARTA;1;2018;1;14
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53280;ESPECIALIZACIÓN EN TRIBUTACIÓN;2;1;1;5;559;Derecho y afines;47;MAGDALENA;47001;SANTA MARTA;2;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53308;MAESTRÍA EN INGENIERÍA ELECTRÓNICA;2;2;1;8;829;Ingeniería electrónica telecomunicaciones y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;4
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53308;MAESTRÍA EN INGENIERÍA ELECTRÓNICA;2;2;1;8;829;Ingeniería electrónica telecomunicaciones y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;1
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53330;MAESTRÍA EN ESTADISTICA APLICADA;2;2;1;9;937;Matemáticas estadística y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;13
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53330;MAESTRÍA EN ESTADISTICA APLICADA;2;2;1;9;937;Matemáticas estadística y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;6
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53341;ESPECIALIZACIÓN EN DERECHO DE SOCIEDADES;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;6
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53341;ESPECIALIZACIÓN EN DERECHO DE SOCIEDADES;2;1;1;5;559;Derecho y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;3
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53752;ESPECIALIZACIÓN EN NEONATOLOGÍA;2;10;1;4;445;Medicina;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;3
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53777;MAESTRIA EN TELEMATICA Y TELECOMUNICACIONES;2;2;1;8;829;Ingeniería electrónica telecomunicaciones y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;1
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53778;MAESTRIA EN MATEMATICAS;2;2;1;9;937;Matemáticas estadística y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;5
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53794;MAESTRÍA EN GOBIERNO DE TECNOLOGÍA INFORMÁTICA;2;2;1;8;827;Ingeniería de sistemas telemática y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;20
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53794;MAESTRÍA EN GOBIERNO DE TECNOLOGÍA INFORMÁTICA;2;2;1;8;827;Ingeniería de sistemas telemática y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53815;MAESTRÍA EN INGENIERÍA ADMINISTRATIVA;2;2;1;8;821;Ingeniería administrativa y afines;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;29
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53815;MAESTRÍA EN INGENIERÍA ADMINISTRATIVA;2;2;1;8;821;Ingeniería administrativa y afines;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;11
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53850;MAESTRÍA EN EPIDEMIOLOGÍA;2;2;1;4;450;Salud pública;8;ATLÁNTICO;8001;BARRANQUILLA;1;2018;1;8
1713;1713;UNIVERSIDAD DEL NORTE;Principal;2;4;8;ATLANTICO;8001;BARRANQUILLA;53850;MAESTRÍA EN EPIDEMIOLOGÍA;2;2;1;4;450;Salud pública;8;ATLÁNTICO;8001;BARRANQUILLA;2;2018;1;14
